code,name
3751,"GC PIVOTAL, LLC NY"
892E,MAGNA5 LLC - NY
050H,GETGO COMMUNICATIONS LLC - NY
200B,"AIRESPRING, INC. - CA"
474F,"BUSINESS AUTOMATION TECHNOLOGIES, INC. - NY"
942B,"MATRIX TELECOM, LLC. SII TNCI - NY"
828F,"WIPHONICA TECHNOLOGIES, INC. - NY"
736F,"DIGITALIPVOICE, INC. - NY"
6800,TRINITY INTERNATIONAL INC
6036,"D2 WIRELESS, INC."
4781,"TRANSAMERICA COMMUNICATIONS TECHNOLOGIES, INC."
4830,"MATRIX TELECOM, INC DBA TRINSIC COMMUNICATIONS-NY"
2709,"UNITED CELLULAR & PAGING, INC."
6877,K.T.W. INTERNATIONAL CORP
913H,SAVECOM TELECOM - NY
555J,3 BILLIONAIRES CORPORATION
091H,NORTH PENN LONG DISTANCE CORPORATION
464H,"FINGER LAKES TECHNOLOGIES GROUP, INC. - PA"
0640,"TSC COMMUNICATIONS, INC. - OH"
664A,"OHIO TELECOM, INC. - OH"
4852,FIRST COMMUNICATIONS LLC DBA CORECOMM - OH
024E,"ARMSTRONG TELECOMMUNICATIONS, INC. - OH"
961G,"DIGITAL CONNECTIONS, DBA DIGITAL CONNECTIONS OHIO"
7520,"XO OHIO, INC."
9557,"INTRADO COMMUNICATIONS, LLC"
9682,"FIRST COMMUNICATIONS, LLC - OH"
3765,"CHOICE ONE COMMUNICATIONS, INC. - OH"
0666,"WINDSTREAM WESTERN RESERVE, INC."
0609,DOYLESTOWN TELEPHONE CO.
735E,"SIGECOM, LLC DBA WOW INTERNET CABLE AND PHONE"
169H,LOCAL ACCESS LLC - OH
0630,"CENTURYTEL OF OHIO, INC. DBA CENTURYLINK"
0649,CONSOLIDATED COMMUNICATIONS OF OHIO COMPANY
032H,"GREATWAVE BROADBAND SERVICES, LLC"
155F,"SUPER-NET, INC. - OH"
849C,"DOYLESTOWN COMMS, INC. DBA HERITAGE TELCO - OH"
8568,SPRINT SPECTRUM L.P.- OH
0585,ARCADIA TELEPHONE CO.
0662,VANLUE TELEPHONE CO.
818E,RIDGEVILLE TELEPHONE COMPANY - OH
0654,RIDGEVILLE TELEPHONE CO.
0586,ARTHUR MUTUAL TELEPHONE CO.
0588,AYERSVILLE TELEPHONE CO.
0645,OAKWOOD TELEPHONE CO.
0644,NOVA TELEPHONE CO.
0606,CONNEAUT TELEPHONE CO.
849E,BASCOM MUTUAL TELEPHONE COMPANY - OH
3701,"BROADWING COMMUNICATIONS, LLC - OH"
3586,"ALLEGIANCE TELECOM, INC. - OH"
6011,"TELEMAXX COMMUNICATIONS, LLC"
0607,CONTINENTAL OF OHIO
0590,BENTON RIDGE TELEPHONE CO.
0597,CHILLICOTHE TELEPHONE CO.
225H,"CEBRIDGE TELECOM OH, LLC DBA SUDDENLINK COMM"
380H,"CAS COMMUNICATIONS, LLC - OH"
0589,BASCOM MUTUAL TELEPHONE CO.
6700,"SOUTHERN OHIO COMMUNICATION SERVICES, INC."
5632,"CT COMMUNICATIONS NETWORK, INC. - OH"
2607,"COMMUNICATION OPTIONS, INC.-OH"
6394,CELLCO PARTNERSHIP DBA VERIZON WIRELESS - WV
6992,"TELEPAGE COMMUNICATION SYSTEMS, INC"
875F,"CAS COMMUNICATIONS, LLC - WV"
5201,"DIGITAL CONNECTIONS, INC. - WV"
5833,"CORETEL VIRGINIA, LLC - WV"
0613,LITTLE MIAMI COMMUNICATIONS CORP.
359G,"GLANDORF TELEPHONE COMPANY, INC. - OH"
0659,TELEPHONE SERVICE CO.
0591,BUCKLAND TELEPHONE COMPANY
0663,"VAUGHNSVILLE TELEPHONE CO., INC."
0604,COLUMBUS GROVE TELEPHONE CO.
0651,PATTERSONVILLE TELEPHONE CO.
669D,WABASH MUTUAL TELEPHONE COMPANY - OH
0664,WABASH MUTUAL TELEPHONE CO.
6597,RAM TECHNOLOGIES INC. - WEST VIRGINIA
423C,"ARMSTRONG TELECOMMUNICATIONS, INC. - WV"
0650,OTTOVILLE MUTUAL TELEPHONE CO.
0614,FORT JENNINGS TELEPHONE CO.
0625,"KALIDA TELEPHONE COMPANY, INC."
0619,"GLANDORF TELEPHONE CO., INC."
0639,NEW KNOXVILLE TELEPHONE CO.
0633,MIDDLE POINT HOME TELEPHONE CO.
816D,FORT JENNINGS TELEPHONE COMPANY - OH
0618,GERMANTOWN INDEPENDENT TELEPHONE CO.
0594,THE CHAMPAIGN TELEPHONE COMPANY
0656,"SHERWOOD MUTUAL TELEPHONE ASSOCIATION, INC."
0598,MCCLURE TELEPHONE CO.
2704,GATEWAY TELECOM LLC DBA STRATUSWAVE COMM LLC WV
545B,"CITYNET WEST VIRGINIA, LLC - WV"
7315,"TELEPORT COMMUNICATIONS AMERICA, LLC - PA"
0612,FARMERS MUTUAL TELEPHONE CO.
077G,"TELEPORT COMMUNICATIONS AMERICA, LLC - WV"
921G,MCCLURE COMMUNICATIONS CORPORATION - OH
047G,"MCC TELEPHONY OF THE MIDWEST, LLC - OH"
0658,SYCAMORE TELEPHONE CO.
0634,MINFORD TELEPHONE CO.
0270,CITIZENS TEL CO OF WV DBA FRONTIER OF WV
8597,CONSOLIDATED COMMUNICATIONS ENTERPRISE SERVICES-PA
031G,"TIME WARNER CABLE INFORMATION SVCS (PA), PA"
3866,"A.V. LAUTTAMUS COMMUNICATIONS, INC."
1979,CHEROKEE TELEPHONE CO.
125A,"WILNET COMMUNICATIONS, LLC - OK"
119F,"BANDWIDTH.COM CLEC, LLC - OK"
428A,"ICON TELECOM, INC. - CLEC - OK"
9732,"T.K.O. COMMUNICATIONS, INC."
1984,"OKLAHOMA COMMUNICATION SYSTEM, INC."
1977,"CENTRAL OKLAHOMA TELEPHONE CO., LLC"
2014,OKLAHOMA WESTERN TELEPHONE CO.
1976,CARNEGIE TELEPHONE CO.
530C,TELEPORT COMMUNICATIONS AMERICA - OK- LLC
2141,"SANTA ROSA TELEPHONE COOPERATIVE, INC."
387E,CROSS-VALLIANT CELLULAR PARTNERSHIP
258F,"WICHITA ONLINE, INC. - OK"
1965,"WINDSTREAM OKLAHOMA, INC."
2008,MEDICINE PARK TELEPHONE CO.
3533,CHOICE WIRELESS LC
302F,"FIDELITY CABLEVISION,LLC"
2813,"WINDSTREAM NUVOX OKLAHOMA, LLC"
7048,"WESTERN COMMUNICATIONS, INC DBA LOGIX COMM - OK"
7192,"COX OKLAHOMA TELECOM, L.L.C."
390B,DOBSON TECHNOLOGIES-TRANSPORT & TELECOM SOL - OK
7258,"BROOKS FIBER COMMUNICATIONS OF OKLAHOMA, INC. - OK"
1165,VALOR TELECOM TX.LP-OK DBA WINDSTREAM COMM SW
1995,"HINTON TELEPHONE CO. OF HINTON OKLAHOMA, INC."
2020,POTTAWATOMIE TELEPHONE CO.
2006,MCLOUD TELEPHONE CO.
384H,"PEERLESS NETWORK OF OKLAHOMA, LLC - OK"
9671,"PAGE PLUS, INC."
362E,YMAX COMMUNICATIONS CORP. - OK
4630,"CHICKASAW TELECOMMUNICATIONS SERVICES, INC."
935H,"AIRUS, INC. - OK"
833C,"INTRADO COMMUNICATIONS, LLC"
7410,"MCLEODUSA TELECOMMUNICATIONS SERVICES, INC. - OK"
390E,"CEBRIDGE TELECOM OK, LLC DBA SUDDENLINK COMMS - OK"
669B,"BTC BROADBAND, INC."
520A,"ICON TELECOM, INC. - ULEC - OK"
1980,CHICKASAW TELEPHONE CO.
809H,"CROSS CABLE TELEVISION, LLC - OK"
945H,"NORTHEAST RURAL SERVICES, INC. - OK"
7632,"LEVEL 3 TELECOM OF OKLAHOMA, LLC - OK"
1982,CIMARRON TELEPHONE CO.
1968,"BEGGS TELEPHONE CO., INC."
6840,"PAGING TULSA, INC."
235C,"PINE TELEPHONE COMPANY DBA PINE CELL PHONES, INC."
1969,"BIXBY TELEPHONE CO., INC."
2023,SHIDLER TELEPHONE CO.
2011,"OKLAHOMA WINDSTREAM, INC."
7350,"TOTAL TELECOMMUNICATIONS SERVICES, INC."
1966,ATLAS TELEPHONE CO.
148G,"CROSS WIRELESS, LLC"
394B,"VANTAGE TELECOM, LLC DBA NEWROADS TELECOM - OK"
2017,PINE TELEPHONE CO.
2010,"MID-AMERICA TELEPHONE, INC."
1988,DOBSON TELEPHONE CO.
1974,CANADIAN VALLEY TELEPHONE CO.
1981,CONSOLIDATED COMMUNICATIONS OF OKLAHOMA COMPANY
094B,"CENTRAL CELLULAR, LLC, DBA COTC CONNECTIONS-OK"
532J,"KANOKLA COMMUNICATIONS, LLC"
3070,"INVENTIVE TECHNOLOGY, LTD. - OK"
2013,"OKLATEL COMMUNICATIONS, INC."
1994,"GRAND TELEPHONE CO., INC."
2025,SOUTHWEST OKLAHOMA TELEPHONE CO.
1985,CROSS TELEPHONE CO.
2022,SALINA - SPAVINAW TELEPHONE CO.
9304,OKLAHOMA WESTERN TELEPHONE COMPANY
2032,VALLIANT TELEPHONE COMPANY
2029,TERRAL TELEPHONE CO
2034,WYANDOTTE TELEPHONE CO.
8231,PEOPLES TEL CO OF FOREST LTD
082E,DISTRIBUTEL COMMUNICATIONS LIMITED - ON
8226,"NO NORWICH TEL, LTD DBA EXECULINK TELECOM - ON"
2776,"MANAGED NETWORK SYSTEMS, INC. - CANADA"
8228,NORTHERNTEL LIMITED PARTNERSHIP
920D,WESTPORT TELCO LIMITED DBA WTC COMMS - ON
548H,TEKSAVVY SOLUTIONS INC. - ON
004G,QUADRO COMMUNICATIONS CO-OPERATIVE INC. - ON
3147,EXATEL INC.
139J,"FGLTEL, INC. - ON"
709G,BELL ALIANT REGIONAL COMMUNICATIONS LP
328F,VIDEOTRON LTD.
287H,ROXBOROUGH TELEPHONE COMPANY LIMITED - ON
8050,BELL QUEBEC
138D,WIGHTMAN COMMUNICATIONS LTD. - ON
083E,DISTRIBUTEL COMMUNICATIONS LIMITED - QC
247F,TILICOMMUNICATIONS XITTEL INC. - QC
2243,TELUS COMMUNICATIONS (QUEBEC) INC. - QC
692G,BROOKE TELECOM CO-OPERATIVE LTD. - ON
8204,"BROOKE TELECOM COOPERATIVE, LTD."
995D,NEXICOM TELECOMMUNICATIONS INC. - ON
8225,NORTH FRONTENAC TEL CO. LTD.
400E,MORNINGTON COMMS CO-OPERATIVE LIMITED - ON
8223,MORNINGTON COMMUNICATIONS CO-OPERATIVE LIMITED
277E,TUCKERSMITH COMMS CO-OPERATIVE LIMITED - ON
8240,"TUCKERSMITH COMMUNICATIONS COOPERATIVE, LTD."
8215,"HURON TELECOMMUNICATIONS COOPERATIVE, LTD."
405E,HURON TELECOMMUNICATIONS CO-OPERATIVE LIMITED - ON
8232,ROXBOROUGH TELEPHONE COMPANY INC.
8202,"AMTELECOM, INC."
8245,WIGHTMAN TELEPHONE LTD.
038E,BRUCE TELECOM - ON
8211,NEXICOM TELECOMMUNICATIONS INC
940D,NORTH RENFREW TELCO LIMITED DBA NRTC COMMS - ON
8227,NORTH RENFREW TELEPHONE CO.
988H,TBAYTEL - ON
8214,HAY COMMUNICATIONS CO-OPERATIVE LIMITED
8216,EXECULINK TELECOM INC. - ON
117H,GOSFIELD NORTH COMMUNICATIONS COOP LIMITED ON
660E,O.N. TEL INC. DBA ONTERA - ON
8230,NEXICOM TELEPHONES INC.
8205,BRUCE TELECOM
972G,HAY COMMUNICATIONS CO-OPERATIVE LIMITED - ON
8218,BELL ALIANT REGIONAL COMMUNICATIONS LP
8094,THE CORP OF CITY OF THUNDER BAY
055H,NORTHERNTEL LIMITED PARTNERSHIP
8206,COCHRANE TELECOM SERVICES
8212,GOSFIELD NORTH COMMUNICATIONS CO-OPERATIVE LTD
8210,DRYDEN MUNICIPAL TELEPHONE SYSTEM
717G,KEEWAYTINOOK OKIMAKANAK
8203,QUADRO COMMUNICATIONS CO-OPERATIVE INC.
8244,WESTPORT TELEPHONE CO LTD.
8220,LANSDOWNE RURAL TELEPHONE COMPANY LTD.
8229,O.N. TEL INC. DBA ONTERA
7537,"LEVEL 3 TELECOM OF OREGON, LLC - OR"
6064,"COMCAST PHONE OF OREGON, LLC - OR"
7531,"TELEPORT COMMUNICATIONS AMERICA, LLC - OR"
7172,"ELECTRIC LIGHTWAVE, LLC DBA ALLSTREAM - OR"
9882,ALYRICA TELEPHONE LLC DBA NEXT GEN PHONE SYS-OR
2397,SCIO MUTUAL TELEPHONE ASSOCIATION
2395,CENTURYTEL OF OREGON DBA CENTURYLINK
076F,"BANDWIDTH.COM CLEC, LLC - OR"
2393,PIONEER TELEPHONE COOPERATIVE
4323,"FRONTIER COMMUNICATIONS NORTHWEST, INC. - OR"
8656,"GLOBAL CROSSING LOCAL SERVICES, INC.-OR"
2682,"OREGON TEL, LLC - OR"
4697,PACIFIC WAVE COMMUNICATIONS
2378,TRANS - CASCADES TELEPHONE CO.
9627,"BENDTEL, INC."
326E,YMAX COMMUNICATIONS CORP. - OR
094G,WARM SPRINGS TELECOMMUNICATIONS COMPANY - OR
4520,UNITED TELEPHONE-NORTHWEST-OR DBA CENTURYLINK - OR
9231,"AXXIS COMMUNICATIONS, INC. - OR"
2371,"CASCADE UTILITIES, INC."
352D,"CHARTER FIBERLINK OR-CCVII, LLC - OR"
826H,"INTEGRATED PATH COMMUNICATIONS-OREGON, LLC - OR"
660C,"HUNTER CONSTRUCTION, INC. DBA HUNTER COMMS - OR"
8598,"ORIGIN NETWORKS, LLC"
3401,CITIZENS TELECOMM CO OF OR DBA FRONTIER COMM OF OR
157F,"PEERLESS NETWORK OF OREGON, LLC - OR"
936F,"ASTOUND BROADBAND, LLC - OR"
8629,"SCS COMMUNICATIONS AND SECURITY, INC. - OR"
2399,STAYTON COOPERATIVE TELEPHONE CO.
2362,CANBY TELEPHONE ASSOCIATION
4980,"XO OREGON, INC."
8294,NORTH COUNTY COMMUNICATIONS CORP. - OR
794G,TELTRUST CORPORATION - OR
461J,BEAVER CREEK COOPERATIVE TELEPHONE COMPANY - OR
2363,CLEAR CREEK MUTUAL TELEPHONE CO.
2359,BEAVER CREEK COOPERATIVE TELEPHONE CO.
2384,MONITOR COOPERATIVE TELEPHONE CO.
2383,MOLALLA TELEPHONE CO.
2364,COLTON TELEPHONE CO.
577F,MAGNA5 LLC
647F,"ELTOPIA COMMUNICATIONS, LLC - OR"
2998,"MCLEODUSA TELECOMMUNICATIONS SERVICES, INC.- OR"
9269,CITY OF PORTLAND DBA INTEGRATED REG NTWK ENT - OR
091G,CLEAR CREEK MUTUAL TEL DBA CLEAR CREEK TEL & TELE
985F,"MBC TELECOM, LLC - OR"
039J,"AIRUS, INC. - OR"
888H,"TALKIE COMMUNICATIONS, INC. - OR"
576H,"RCLEC, INC. - OR"
5511,DATAVISION COMMUNICATIONS LLC
9595,"DOUGLAS SERVICES, INC. - OR"
0760,"PRIORITYONE TELECOMMUNICATIONS, INC. - OR"
5014,"EAGLE TELEPHONE SYSTEM, INC."
2389,OREGON TELEPHONE CORP.
379J,"LTE WIRELESS, INC. - OR"
2385,MONROE TELEPHONE CO.
348D,"CAL-ORE COMMUNICATIONS, INC. - OR"
3955,"EASTERN OREGON TELECOM, LLC - OR"
2375,"ROOME TELECOMMUNICATIONS, INC."
771D,MONMOUTH INDEPENDENCE NETWORK DBA MINET - OR
4718,"TELEWISE, LLC - WA"
814D,"CHARTER FIBERLINK WA-CCVII, LLC - WA"
2396,ST PAUL COOPERATIVE TELEPHONE ASSOCIATION
2369,"EAGLE TELEPHONE SYSTEM, INC."
2373,GERVAIS TELEPHONE CO.
2386,MT. ANGEL TELEPHONE CO.
2391,PEOPLES TEL CO
2408,"CENTURYTEL OF WASHINGTON, INC. DBA CENTURYLINK"
4521,UNITED TELEPHONE-NORTHWEST-WA DBA CENTURYLINK-WA
2388,NORTH - STATE TELEPHONE CO
0165,"WINDSTREAM D&E, INC."
4114,"WINDSTREAM D & E SYSTEMS, INC. - PA"
6921,"LIMITLESS MOBILE, LLC"
0168,"FRONTIER COMMUNICATIONS OF PENNSYLVANIA, LLC"
422C,"ARMSTRONG TELECOMMUNICATIONS, INC. - PA"
8458,SPRINT SPECTRUM L.P.- PA
0176,"WINDSTREAM PENNSYLVANIA, INC."
7978,INTERMEDIA COMMUNICATIONS INC. - PA
283E,YMAX COMMUNICATIONS CORP. - PA
078H,MOSAIC NETWORX LLC - PA
6739,"SCHUYLKILL MOBILE FONE, INC."
657B,"CITYNET PENNSYLVANIA, LLC - PA"
7820,FULL SERVICE NETWORK LP
752H,"BARR TELL USA, INC. - PA"
438H,"AIRUS, INC. - PA"
2522,ADVANCED TELEPHONE SYS INC DBA HTC COMMUNICATIONS
835C,"INTRADO COMMUNICATIONS, LLC"
968G,LOCAL ACCESS LLC - PA
0175,IRONTON TELEPHONE CO.
0170,VERIZON NORTH INC.-PA (CONTEL)
0162,"WINDSTREAM CONESTOGA, INC."
213C,IDT AMERICA CORP - PA
9475,AMERICELL PA-3 LIMITED PARTNERSHIP
784E,"BLOCK LINE SYSTEMS, LLC PA"
1703,"BROADVIEW NETWORKS, INC. - PA"
2765,LUMOS NETWORKS OF WEST VIRGINIA INC. - WV
6286,UNITED STATES CELLULAR CORP. - PENNSYLVANIA
4993,"CCCPA, INC. DBA CONNECT! - PA"
257H,"CALLFIRE, INC."
0192,NORTH PENN TELEPHONE CO.
0145,CONSOLIDATED COMMUNICATIONS OF PENNSYLVANIA CO
0185,CONSOLIDATED COMMUNICATIONS OF PENNSYLVANIA COMP
6063,"COMCAST PHONE OF PENNSYLVANIA, LLC - PA"
031D,"INDIGO WIRELESS, INC."
0196,PALMERTON TELEPHONE CO.
0195,ARMSTRONG TELEPHONE CO. - NORTH
986H,"NEP TELCOM, INC. - PA"
3115,CTC COMMUNICATIONS CORP. - PA
568H,VITCOM LLC - PA
761H,BUSINESS AUTOMATION TECHNOLOGIES INC - PA
4660,GLOBAL NAPS - PA
0189,ARMSTRONG TELEPHONE CO. OF PENNSYLVANIA
4527,"MOBILE COMMUNICATION SERVICE, INC."
2681,"WINDSTREAM COMMUNICATIONS, INC. - PA"
0171,HICKORY TELEPHONE CO.
0152,"FRONTIER COMMUNICATIONS OF CANTON, LLC"
4810,MAGUIRE ELECTRONICS
0191,NORTH EASTERN PENNSYLVANIA TELEPHONE CO.
0204,SOUTH CANAAN TELEPHONE CO.
696E,SPOTLIGHT MEDIA CORPORATION
218F,"BIG RIVER TELEPHONE COMPANY, LLC - PA"
0193,CONSOLIDATED COMMUNICATIONS OF PENNSYLVANIA CO
103F,"SALSGIVER TELECOM, INC. - PA"
0277,WEST SIDE TELEPHONE CO.
928H,"PEERLESS NETWORK OF WEST VIRGINIA, LLC - WV"
317C,IDT AMERICA CORP - WV
4601,"COMMUNICATIONS PLUS, INC. - WV"
486G,"T & T PUMP CO., INC. DBA WV PAGING"
872D,TIME WARNER CABLE INFORMATION SVCS (WEST VIRGINIA)
050A,"CITIZENS TELECOM SOLUTIONS, LLC - PA"
858D,PYMATUNING INDEPENDENT TELEPHONE COMPANY - PA
0194,"FRONTIER COMMUNICATIONS OF OSWAYO RIVER, LLC"
0156,CITIZENS TELEPHONE CO. OF KECKSBURG
0200,PYMATUNING INDEPENDENT TELEPHONE CO.
0179,LAUREL HIGHLAND TELEPHONE CO.
0197,PENNSYLVANIA TELEPHONE CO.
0210,VENUS TELEPHONE CORP
0178,"FRONTIER COMMUNICATIONS OF LAKEWOOD, LLC"
738H,LAUREL HIGHLAND TELEPHONE COMPANY - PA
0151,"WINDSTREAM BUFFALO VALLEY, INC."
0206,SUGAR VALLEY TELEPHONE CO.
0183,MAHANOY & MAHANTONGO TELEPHONE CO.
0177,"LACKAWAXEN TELECOMMUNICATIONS SERVICES, INC."
0215,YUKON - WALTZ TELEPHONE CO.
8087,"ISLAND TELEPHONE COMPANY, LTD."
818D,COOPTEL
8254,GROUP MASKATEL LP
843D,9164-3122 QUEBEC INC. - QC
8242,COOPTEL
8241,"LA COMPAGNIE DE TELEPHONE UPTON, INC."
8237,"SOGETEL, INC."
8213,"TELEPHONE GUEVREMONT, INC."
984C,BELL CANADA - QC
817D,IVIC TELECOM S.E.N.C. - QC
8221,TELEPHONE MILOT INC.
8257,"TELEPHONE DRUMMOND, INC."
8233,LE TELEPHONE ST-EPHREM INC.
8235,LA CAMPAGNIE DE TELEPHONE DE ST-VICTOR
8208,LA CIE DE TELEPHONE DE COURCELLES INC.
8219,CIE DE TELEPHONE DE LAMBTON INC.
3201,PUERTO RICO TELEPHONE CO.
8305,"AT&T, INC. - PR"
985G,NATURAL G.C. INC. - PR
955G,"LIBERTY CABLEVISION OF PUERTO RICO, LLC - PR"
4823,PUERTO RICO TELCO DBA CLARO PUERTO RICO
9726,"WORLDNET TELECOMMUNICATIONS, INC. - PR"
087D,"OPTIVON TELECOMMUNICATIONS SERVICES, INC. - PR"
4850,"MR. BEEPER, INC."
266G,"IP SOLUTIONS, INC. - PR"
2957,"J.L.C. SERVICES, INC. DBA MEGA PAGE"
302B,TELEFONICA LARGA DISTANCIA DE PUERTO RICO - PR
667C,"PRT LARGA DISTANCIA, INC. - PR"
6991,"BEEPER EXPRESS OF PUERTO RICO, INC."
6933,BORINQUEN BEEPERS INC.
4057,LINK TECH CORPORATION
4955,"PR WIRELESS, INC. DBA OPEN MOBILE"
559F,NEUTRAL TANDEM-PR
752E,"DATA@ACCESS COMMUNICATION, INC. - PR"
091J,"LEVEL 3 LATIN AMERICAN SOLUTIONS, LLC - PR"
8912,CABLE & WIRELESS - MONTSERRAT
189J,CONVERGE SOLUTIONS MONTSERRAT LTD.
8915,"CABLE & WIRELESS - ST. LUCIA, LTD"
144F,KELCOM INTERNATIONAL LIMITED DBA KARIB CABLE
5872,"WEST CAROLINA COMMUNICATIONS, LLC - SC"
0550,"WEST CAROLINA RURAL TELEPHONE COOPERATIVE, INC."
467E,IDT AMERICA CORP - SC
154C,"PALMETTO TELEPHONE COMMUNICATIONS, LLC - SC"
6027,CAROLINA PCS 1 LIMITED PARTNERSHIP
0520,"FARMERS TELEPHONE COOPERATIVE, INC."
8960,"HORRY TELEPHONE COOPERATIVE, INC. - SC"
8613,"P.V. TEL, LLC"
0533,"MCCLELLANVILLE TELEPHONE CO., INC."
0551,WILLISTON TELEPHONE CO.
0539,"PBT TELECOM, INC."
0506,UNITED TELEPHONE CO CAROLINAS DBA CENTURYLINK
5385,"HARGRAY, INC.-SC"
0523,"HARGRAY TELEPHONE CO., INC."
114D,"TELECOM SERVICES OF THE LOWCOUNTRY, LLC - SC"
0512,"BLUFFTON TELEPHONE CO., INC."
022E,"EMBARQ COMMUNICATIONS, INC. DBA CENTURYLINK COM SC"
0546,"SANDHILL TELEPHONE COOPERATIVE, INC."
4255,"FTC DIVERSIFIED SERVICES, INC."
0544,ST STEPHEN TELEPHONE CO.
863A,"FAIRFIELD COMMUNICATIONS, INC. - SC"
6013,"MID-STATE ELECTRONICS, INC. DBA METRO-PAGE"
012A,"GENESIS TELECOMMUNICATIONS, LLC - SC"
1701,"PRTCOMMUNICATIONS, LLC-SC"
6019,AAA COMMUNICATIONS LTD
288B,"MCI WORLDCOM COMMUNICATIONS, INC. - SC"
712C,BERKELEY CABLE TELEVISION INC DBA HOME TELECOM-SC
067J,"SANDHILL CONNEXTIONS, LLC - SC"
0516,CHESTER TELEPHONE CO.
0536,"PALMETTO RURAL TELEPHONE COOPERATIVE, INC."
0527,"HOME TELEPHONE ILEC, LLC"
0532,"LOCKHART TELEPHONE CO., INC."
0535,"NORWAY TELEPHONE CO., INC."
0541,"RIDGEWAY TELEPHONE CO., INC."
6125,"NORTHERN VALLEY COMMUNICATIONS, LLC"
1670,"MIDSTATE COMMUNICATIONS, INC."
424F,"NATIVE AMERICAN TELECOM, LLC - SD"
1669,"TRIOTEL COMMUNICATIONS, INC."
1682,"TRI-COUNTY TELCOM, INC."
1676,"SANTEL COMMUNICATIONS COOPERATIVE, INC.-SD"
363J,"VALLEY COMMUNICATIONS, INC. D/B/A VALLEY FIBERCOM"
1640,ARMOUR INDEPENDENT TEL CO DBA GOLDEN WEST TELCOMM
1677,SIOUX VALLEY TEL DBA GOLDEN WEST TELECOMMUNICATION
1684,UNION TEL. CO. DBA GOLDEN WEST TELECOMMUNICATIONS
4256,"CLARITY TELECOM, LLC DBA VAST BROADBAND"
1649,BERESFORD MUNICIPAL TELEPHONE CO.
1650,CITY OF BROOKINGS MUNICIPAL TELEPHONE DEPT.
683C,"RC COMMUNICATIONS, INC. - SD"
9001,"MIDSTATE TELECOM, INC. - SD"
1647,CHEYENNE RIVER SIOUX TRIBAL TELEPHONE AUTH.
1653,CITY OF FAITH MUNICIPAL TELEPHONE CO.
1666,JEFFERSON TELEPHONE CO.
1668,KENNEBEC TELEPHONE CO.
907D,"INTERSTATE TELECOMMUNICATIONS COOPERATIVE, INC."
682C,"ATV HOLDINGS, LLC DBA MITCHELL TELECOM - SD"
760C,"DAKOTACOMM, LLC - SD"
280H,ACCESS COMMUNICATIONS COOP LIMITED SASKATCHEWAN
8919,CABLE & WIRELESS - TURKS & CAICOS
6845,MID-STATE PAGING INC MID-STATE MOBILE RELAY
0575,TENNESSEE TELEPHONE CO.
5514,"WINDSTREAM NORLIGHT, INC. - TN"
5468,"MATRIX TELECOM, INC DBA TRINSIC COMMUNICATIONS-TN"
4265,BUSINESS TELECOM INC. - BTI - TN
0561,"CROCKETT TELEPHONE CO., INC."
335G,"SI WIRELESS, LLC"
0554,BLEDSOE TELEPHONE COOPERATIVE
0578,"TELLICO TELEPHONE CO., INC."
0583,"WEST TENNESSEE TELEPHONE CO., INC."
720G,"TIME WARNER CABLE INFORMATION SVCS (TENNESSEE), TN"
4510,UNITED TELEPHONE-SOUTHEAST-TN DBA CENTURYLINK - TN
6880,"PRO PAGE PARTNERS, LLC"
081J,"SKYBEST COMMUNICATIONS, INC. - TN"
895D,BRISTOL TENNESSEE ESSENTIAL SERVICES - TN
9721,"EAST TENNESSEE NETWORK, LLC - TN"
3185,MOUNTAINET TELEPHONE COMPANY-VA
239E,"TELESCAN, INC. - TN"
8945,"NA COMMUNICATIONS, INC."
0579,TWIN LAKES TELEPHONE COOPERATIVE CORP.
4336,"CITIZENS COMM CO TN DBA FRONTIER COMM OF TN, LLC"
6864,PAGEPRO CORPORATION
430H,MRSTWN UT COMM DBA MRSTWN UT SYS FIBERNET - TN
0559,"CONCORD TELEPHONE EXCHANGE, INC."
0066,"KNOLOGY OF TENNESSEE DBA WOW INTERN, CABLE, PHONE"
0577,CITIZENS TELECOM VOL ST LLC DBA FRONTIER VOL STATE
0553,"BEN LOMAND RURAL TELEPHONE COOPERATIVE, INC."
4586,"BEN LOMAND COMMUNICATIONS, INC."
7185,LUMOS NETWORKS INC.
4511,UNITED TELEPHONE-SOUTHEAST-VA DBA CENTURYLINK-VA
9809,SUNSET FIBER - VA
841F,"ADVANTAGE CELLULAR SYSTEMS, INC. - TN"
656H,"NORTH CENTRAL COMMUNICATIONS, INC. - TN"
0562,DEKALB TELEPHONE COOPERATIVE
0248,"SCOTT COUNTY TELEPHONE COOPERATIVE, INC."
436J,HADLO TECHNOLOGIES LLC
0557,CENTURYTEL OF CLAIRBORNE DBA CENTURYLINK-CLAIBORNE
0576,"PEOPLES TELEPHONE CO., INC."
0570,"LORETTO TELEPHONE CO., INC."
6535,"JACKSON MOBILPHONE COMPANY, INC."
2909,"AENEAS COMMUNICATIONS, LLC"
0566,HUMPHREYS COUNTY TELEPHONE CO.
8918,TELECOMMUNICATIONS SERVICES OF TRINIDAD&TOBAGO LTD
862E,COLUMBUS COMMUNICATIONS TRINIDAD LIMITED
554D,DIGICEL (TRINIDAD/TOBAGO) LIMITED
550C,TELECOMM SERVICES OF TRINIDAD & TOBAGO LIMITED
519G,LISA COMMUNICATIONS LIMITED
081G,THREE SIXTY COMMUNICATIONS LIMITED
